66.249.88.64:64568 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/La_Lloca_client-250x166.png HTTP/1.1" 200 29742 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 469 "0.028/s"
66.249.88.64:48798 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.5.1 HTTP/1.1" 200 4807 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 437 "0.036/s"
66.249.88.66:51763 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Informes-Bit-Data.png HTTP/1.1" 200 4253 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 463 "0.040/s"
66.249.88.64:59516 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Exquisit_client-250x166.png HTTP/1.1" 200 25184 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 469 "0.036/s"
66.249.88.66:59070 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.5.1 HTTP/1.1" 200 1249 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 432 "0.044/s"
66.249.88.65:46454 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Alberto_redondo2.png HTTP/1.1" 200 75688 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 462 "0.040/s"
66.249.88.64:36072 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/cache/autoptimize/autoptimize_single_002330496115420568399c2a9a68b905.php?ver=1.20.3 HTTP/1.1" 200 579 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 449 "0.044/s"
66.249.88.64:42794 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/cache/autoptimize/autoptimize_single_9c3f142da9251f0f6c113358a6e293ca.php?ver=9.5.1 HTTP/1.1" 200 1244 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 463 "0.032/s"
66.249.88.66:60050 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/cache/autoptimize/autoptimize_single_c813ea552a77a92c883a14685281f608.php?ver=1.20.3 HTTP/1.1" 200 2762 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 449 "0.040/s"
66.249.88.64:36623 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.5.1 HTTP/1.1" 200 3537 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 450 "0.048/s"
66.249.88.66:61687 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Dami_redondo2.png HTTP/1.1" 200 52853 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 459 "0.036/s"
66.249.88.65:55172 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/byNoelia_client-250x166.png HTTP/1.1" 200 24713 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 469 "0.048/s"
66.249.88.66:62296 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/themes/astrid/js/scripts.min.js?ver=20210510 HTTP/1.1" 200 1361 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 409 "0.048/s"
66.249.88.64:63656 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.5.1 HTTP/1.1" 200 833 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 440 "0.052/s"
66.249.88.66:51803 - - [20/May/2025:10:49:19 +0200] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1" 200 4872 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 407 "0.056/s"
66.249.88.65:65163 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.5.1 HTTP/1.1" 200 1137 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 438 "0.040/s"
66.249.88.66:59199 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/CompraKm0_projecte-477x310.png HTTP/1.1" 200 92408 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 472 "0.020/s"
66.249.88.65:53520 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/cache/autoptimize/autoptimize_single_ca4f58e087659d694d8705b09ff302fb.php?ver=6.7.2 HTTP/1.1" 200 3871 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 448 "0.016/s"
66.249.88.65:50102 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Sant_Andreu_client-250x166.png HTTP/1.1" 200 21840 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 472 "0.012/s"
66.249.88.66:56290 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Logo_seguridad.png HTTP/1.1" 200 4899 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 460 "0.012/s"
66.249.88.66:64301 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/Delicies_sense_gluten_Igualada_client.png HTTP/1.1" 200 35275 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 483 "0.016/s"
66.249.88.64:59516 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/themes/astrid/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 200 66654 "https://bit-data.es/wp-content/themes/astrid/fonts/font-awesome.min.css?ver=6.7.2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 508 "0.020/s"
66.249.88.64:64568 - - [20/May/2025:10:49:19 +0200] "GET /wp-content/uploads/2021/02/aidan-hancock-UeqEo3EFBhE-unsplash-scaled.jpg HTTP/1.1" 200 213894 "https://bit-data.es/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.114 Safari/537.36 PlayStore-Google" 487 "0.192/s"
82.98.132.85:40078 - - [20/May/2025:10:52:01 +0200] "POST /wp-cron.php?doing_wp_cron=1747731121.2331690788269042968750 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.012/s"
157.55.39.54:12666 - - [20/May/2025:10:52:01 +0200] "GET /hello-world/ HTTP/2.0" 200 15608 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 231 "0.660/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/selection.php HTTP/2.0" 200 1702 "-" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 553 "0.020/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/css/styles.css HTTP/2.0" 200 1395 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 114 "0.048/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/css/signin.css HTTP/2.0" 200 271 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 38 "0.048/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/logo_agenda.png HTTP/2.0" 200 81835 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 44 "0.112/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/logo_punts_venda.png HTTP/2.0" 200 64251 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 47 "0.112/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/logo_rutes_anoia.png HTTP/2.0" 200 54767 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 47 "0.112/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/logo_club.png HTTP/2.0" 200 108121 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 44 "0.260/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/logo_veuanoia.png HTTP/2.0" 200 198313 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 108 "0.168/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/club_veuanoia.png HTTP/2.0" 200 40686 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 45 "0.168/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/club_carnet.png HTTP/2.0" 200 56387 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 44 "0.260/s"
31.221.235.67:28280 - - [20/May/2025:10:57:50 +0200] "GET /clubveuanoia/images/background_selection.png HTTP/2.0" 200 650326 "https://bit-data.es/clubveuanoia/css/styles.css" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 84 "0.008/s"
82.98.132.85:46290 - - [20/May/2025:10:57:52 +0200] "POST /wp-cron.php?doing_wp_cron=1747731472.9057099819183349609375 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.008/s"
31.221.235.67:28280 - - [20/May/2025:10:57:53 +0200] "GET /favicon.ico HTTP/2.0" 302 0 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 109 "1.412/s"
31.221.235.67:28280 - - [20/May/2025:10:57:53 +0200] "GET /wp-content/uploads/2023/07/cropped-Bit-Data_Logo-32x32.png HTTP/2.0" 200 473 "https://bit-data.es/clubveuanoia/selection.php" "Mozilla/5.0 (Linux; Android 15; 23013PC75G Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.60 Mobile Safari/537.36" 95 "0.016/s"
82.98.132.85:33394 - - [20/May/2025:11:05:00 +0200] "POST /wp-cron.php?doing_wp_cron=1747731900.4166169166564941406250 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.016/s"
194.224.96.82:60266 - - [20/May/2025:11:05:00 +0200] "GET / HTTP/2.0" 200 13841 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" 267 "1.752/s"
82.98.132.85:38838 - - [20/May/2025:11:11:24 +0200] "POST /wp-cron.php?doing_wp_cron=1747732283.9862380027770996093750 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.020/s"
206.204.46.171:46277 - - [20/May/2025:11:11:24 +0200] "GET /app-ads.txt HTTP/1.1" 404 12437 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36" 740 "1.568/s"
92.176.212.225:50198 - - [20/May/2025:11:34:01 +0200] "GET /tradeerp/ecoinmind/login.php HTTP/2.0" 200 670 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 612 "0.112/s"
92.176.212.225:50198 - - [20/May/2025:11:34:03 +0200] "POST /tradeerp/ecoinmind/login.php HTTP/2.0" 302 0 "https://bit-data.es/tradeerp/ecoinmind/login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 187 "0.112/s"
92.176.212.225:50198 - - [20/May/2025:11:34:03 +0200] "GET /tradeerp/ecoinmind/php/avisos.php HTTP/2.0" 200 4037 "https://bit-data.es/tradeerp/ecoinmind/login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 47 "0.148/s"
92.176.212.225:50198 - - [20/May/2025:11:34:11 +0200] "GET /tradeerp/ecoinmind/php/servicios.php HTTP/2.0" 200 5291 "https://bit-data.es/tradeerp/ecoinmind/php/avisos.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 86 "0.168/s"
92.176.212.225:50198 - - [20/May/2025:11:34:28 +0200] "GET /tradeerp/ecoinmind/php/clientes.php HTTP/2.0" 200 4239 "https://bit-data.es/tradeerp/ecoinmind/php/servicios.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 88 "0.116/s"
92.176.212.225:50198 - - [20/May/2025:11:34:36 +0200] "GET /tradeerp/ecoinmind/php/servicios.php HTTP/2.0" 200 5291 "https://bit-data.es/tradeerp/ecoinmind/php/clientes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 88 "0.076/s"
92.176.212.225:50198 - - [20/May/2025:11:34:38 +0200] "GET /tradeerp/ecoinmind/php/nuevos/nuevo_servicio.php HTTP/2.0" 200 2622 "https://bit-data.es/tradeerp/ecoinmind/php/servicios.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 57 "0.112/s"
92.176.212.225:50198 - - [20/May/2025:11:35:45 +0200] "POST /tradeerp/ecoinmind/php/altas/alta_servicio.php HTTP/2.0" 200 101 "https://bit-data.es/tradeerp/ecoinmind/php/nuevos/nuevo_servicio.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 258 "0.101/s"
92.176.212.225:50198 - - [20/May/2025:11:35:50 +0200] "GET /tradeerp/ecoinmind/php/servicios.php HTTP/2.0" 200 5316 "https://bit-data.es/tradeerp/ecoinmind/php/altas/alta_servicio.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 94 "0.096/s"
92.176.212.225:50198 - - [20/May/2025:11:35:52 +0200] "GET /tradeerp/ecoinmind/php/programaciones.php HTTP/2.0" 200 15417 "https://bit-data.es/tradeerp/ecoinmind/php/servicios.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 52 "0.232/s"
92.176.212.225:50198 - - [20/May/2025:11:35:56 +0200] "GET /tradeerp/ecoinmind/php/nuevos/nueva_programacion.php HTTP/2.0" 200 6856 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 104 "0.112/s"
85.254.51.117:18656 - - [20/May/2025:11:35:56 +0200] "GET /robots.txt HTTP/1.1" 301 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 288 "0.000/s"
82.98.132.85:49632 - - [20/May/2025:11:35:59 +0200] "POST /wp-cron.php?doing_wp_cron=1747733759.0631859302520751953125 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.012/s"
85.254.51.117:47056 - - [20/May/2025:11:35:59 +0200] "GET /robots.txt HTTP/1.1" 200 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 288 "1.749/s"
85.254.51.117:18672 - - [20/May/2025:11:36:03 +0200] "GET / HTTP/1.1" 301 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 448 "0.004/s"
92.176.212.225:50198 - - [20/May/2025:11:36:06 +0200] "POST /tradeerp/ecoinmind/php/modificaciones/obtener_servicios_cliente.php HTTP/2.0" 200 60 "https://bit-data.es/tradeerp/ecoinmind/php/nuevos/nueva_programacion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 221 "0.072/s"
92.176.212.225:50198 - - [20/May/2025:11:36:10 +0200] "POST /tradeerp/ecoinmind/php/modificaciones/obtener_destinos.php HTTP/2.0" 200 102 "https://bit-data.es/tradeerp/ecoinmind/php/nuevos/nueva_programacion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 83 "0.068/s"
85.254.51.117:46842 - - [20/May/2025:11:36:11 +0200] "GET / HTTP/2.0" 200 13848 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 315 "0.616/s"
92.176.212.225:50198 - - [20/May/2025:11:36:16 +0200] "POST /tradeerp/ecoinmind/php/altas/alta_programacion.php HTTP/2.0" 200 110 "https://bit-data.es/tradeerp/ecoinmind/php/nuevos/nueva_programacion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 314 "0.060/s"
198.240.105.31:52160 - - [20/May/2025:11:36:16 +0200] "GET / HTTP/2.0" 200 13842 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" 310 "0.500/s"
67.22.62.239:59306 - - [20/May/2025:11:36:17 +0200] "GET /service-1/ HTTP/2.0" 200 12912 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 324 "0.424/s"
64.140.141.175:21380 - - [20/May/2025:11:36:18 +0200] "GET /service-2/ HTTP/2.0" 200 12903 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" 319 "0.352/s"
92.176.212.225:50198 - - [20/May/2025:11:36:18 +0200] "GET /tradeerp/ecoinmind/php/programaciones.php HTTP/2.0" 200 15491 "https://bit-data.es/tradeerp/ecoinmind/php/altas/alta_programacion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 101 "0.148/s"
45.41.141.88:36494 - - [20/May/2025:11:36:19 +0200] "GET /service-3/ HTTP/2.0" 200 12922 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" 324 "0.332/s"
67.22.62.238:17660 - - [20/May/2025:11:36:19 +0200] "GET /service-4/ HTTP/2.0" 200 12910 "-" "Mozilla/5.0 (X11; Linux x86_64; Storebot-Google/1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36" 335 "0.364/s"
92.176.212.225:50198 - - [20/May/2025:11:36:20 +0200] "GET /tradeerp/ecoinmind/php/programaciones.php HTTP/2.0" 200 15491 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 53 "0.156/s"
198.240.105.93:33072 - - [20/May/2025:11:36:20 +0200] "GET /service-6/ HTTP/2.0" 200 12949 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 324 "0.324/s"
92.176.212.225:50198 - - [20/May/2025:11:36:21 +0200] "GET /favicon.ico HTTP/2.0" 302 0 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 92 "0.304/s"
207.90.21.60:47138 - - [20/May/2025:11:36:21 +0200] "GET /service-5/ HTTP/2.0" 200 12955 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" 319 "0.308/s"
92.176.212.225:50198 - - [20/May/2025:11:36:40 +0200] "POST /tradeerp/ecoinmind/php/nuevos/nueva_factura.php HTTP/2.0" 200 88 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 136 "0.132/s"
92.176.212.225:50198 - - [20/May/2025:11:36:42 +0200] "GET /tradeerp/ecoinmind/php/programaciones.php HTTP/2.0" 200 15496 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 53 "0.188/s"
82.98.132.85:35876 - - [20/May/2025:11:36:42 +0200] "POST /wp-cron.php?doing_wp_cron=1747733802.9180450439453125000000 HTTP/1.1" 200 0 "-" "WordPress/6.7.2; https://bit-data.es" 283 "0.008/s"
92.176.212.225:50198 - - [20/May/2025:11:36:43 +0200] "GET /favicon.ico HTTP/2.0" 302 0 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 29 "0.488/s"
92.176.212.225:50198 - - [20/May/2025:11:36:44 +0200] "GET /tradeerp/ecoinmind/php/facturacion.php HTTP/2.0" 200 9447 "https://bit-data.es/tradeerp/ecoinmind/php/programaciones.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0" 50 "0.072/s"
